granularity,year,province,province_lat,province_lng,region,county,farm_id,beekeeping_mode,bee_colonies_10k,honey_production_tonnes,yield_kg_per_colony,beekeeper_households,colonies_per_household,nectar_source_score,pesticide_risk_score,dominant_nectar_source,data_source
county_year,2017,福建,26.0745,119.2965,华东,莆田,,定地意蜂,1.2,696.3,58.0,473,25.4,6,10,柑橘,county_simulation
county_year,2018,福建,26.0745,119.2965,华东,莆田,,小转地,1.21,679.3,56.1,501,24.1,8,2,刺槐,county_simulation
county_year,2019,福建,26.0745,119.2965,华东,莆田,,小转地,1.18,332.4,28.2,613,19.2,2,6,龙眼,county_simulation
county_year,2020,福建,26.0745,119.2965,华东,莆田,,定地中蜂,1.17,673.2,57.5,509,23.0,7,9,油菜,county_simulation
county_year,2021,福建,26.0745,119.2965,华东,莆田,,小转地,1.18,469.6,39.8,459,25.7,9,2,枣树,county_simulation
county_year,2022,福建,26.0745,119.2965,华东,莆田,,定地意蜂,1.18,773.7,65.6,608,19.4,4,4,油菜,county_simulation
county_year,2023,福建,26.0745,119.2965,华东,莆田,,小转地,1.23,278.3,22.6,498,24.7,8,1,油菜,county_simulation
county_year,2024,福建,26.0745,119.2965,华东,莆田,,小转地,1.13,312.2,27.6,543,20.8,9,6,龙眼,county_simulation
county_year,2025,福建,26.0745,119.2965,华东,莆田,,定地意蜂,1.18,469.5,39.8,460,25.6,8,1,紫云英,county_simulation
county_year,2016,福建,26.0745,119.2965,华东,明溪,,定地中蜂,1.24,377.5,30.4,494,25.1,1,6,刺槐,county_simulation
county_year,2017,福建,26.0745,119.2965,华东,明溪,,小转地,1.11,720.7,64.9,495,22.4,7,4,荆条,county_simulation
county_year,2018,福建,26.0745,119.2965,华东,明溪,,定地意蜂,1.13,646.5,57.2,389,29.0,5,9,龙眼,county_simulation
county_year,2019,福建,26.0745,119.2965,华东,明溪,,定地意蜂,1.15,345.9,30.1,577,19.9,6,4,龙眼,county_simulation
county_year,2020,福建,26.0745,119.2965,华东,明溪,,定地中蜂,1.16,609.3,52.5,510,22.7,1,8,柑橘,county_simulation
county_year,2021,福建,26.0745,119.2965,华东,明溪,,小转地,1.21,707.9,58.5,464,26.1,3,2,油菜,county_simulation
county_year,2022,福建,26.0745,119.2965,华东,明溪,,小转地,1.17,779.9,66.7,606,19.3,4,10,荔枝,county_simulation
county_year,2023,福建,26.0745,119.2965,华东,明溪,,定地意蜂,1.27,817.0,64.3,486,26.1,6,8,油菜,county_simulation
county_year,2024,福建,26.0745,119.2965,华东,明溪,,定地意蜂,1.25,806.4,64.5,602,20.8,4,9,油菜,county_simulation
county_year,2025,福建,26.0745,119.2965,华东,明溪,,定地意蜂,1.15,334.0,29.0,558,20.6,4,8,紫云英,county_simulation
county_year,2016,福建,26.0745,119.2965,华东,清流,,定地中蜂,1.44,830.8,57.7,634,22.7,8,9,柑橘,county_simulation
county_year,2017,福建,26.0745,119.2965,华东,清流,,小转地,1.49,936.7,62.9,499,29.8,2,10,刺槐,county_simulation
county_year,2018,福建,26.0745,119.2965,华东,清流,,大转地意蜂,1.38,703.3,51.0,488,28.2,5,1,荔枝,county_simulation
county_year,2019,福建,26.0745,119.2965,华东,清流,,大转地意蜂,1.47,1000.5,68.1,549,26.7,1,6,枣树,county_simulation
county_year,2020,福建,26.0745,119.2965,华东,清流,,定地意蜂,1.48,845.0,57.1,499,29.7,2,5,紫云英,county_simulation
county_year,2021,福建,26.0745,119.2965,华东,清流,,大转地意蜂,1.51,328.4,21.7,700,21.6,5,3,荔枝,county_simulation
county_year,2022,福建,26.0745,119.2965,华东,清流,,小转地,1.5,1037.5,69.2,513,29.2,2,1,椴树,county_simulation
county_year,2023,福建,26.0745,119.2965,华东,清流,,定地中蜂,1.44,809.9,56.2,744,19.4,10,9,荔枝,county_simulation
county_year,2024,福建,26.0745,119.2965,华东,清流,,小转地,1.46,642.2,44.0,552,26.4,4,2,紫云英,county_simulation
county_year,2025,福建,26.0745,119.2965,华东,清流,,定地中蜂,1.63,731.4,44.9,887,18.4,7,3,油菜,county_simulation
county_year,2016,福建,26.0745,119.2965,华东,宁化,,定地意蜂,1.3,760.2,58.5,693,18.8,5,8,枣树,county_simulation
county_year,2017,福建,26.0745,119.2965,华东,宁化,,小转地,1.11,372.9,33.6,606,18.3,4,8,油菜,county_simulation
county_year,2018,福建,26.0745,119.2965,华东,宁化,,定地中蜂,1.11,534.6,48.2,599,18.5,9,8,枣树,county_simulation
county_year,2019,福建,26.0745,119.2965,华东,宁化,,大转地意蜂,1.18,405.0,34.3,438,26.9,10,6,椴树,county_simulation
county_year,2020,福建,26.0745,119.2965,华东,宁化,,定地意蜂,1.21,467.8,38.7,493,24.5,9,9,荆条,county_simulation
county_year,2021,福建,26.0745,119.2965,华东,宁化,,定地中蜂,1.21,488.2,40.4,471,25.7,6,8,龙眼,county_simulation
county_year,2022,福建,26.0745,119.2965,华东,宁化,,定地中蜂,1.27,681.1,53.6,642,19.8,9,7,龙眼,county_simulation
county_year,2023,福建,26.0745,119.2965,华东,宁化,,小转地,1.35,440.9,32.7,709,19.0,6,6,椴树,county_simulation
county_year,2024,福建,26.0745,119.2965,华东,宁化,,大转地意蜂,1.25,675.2,54.0,510,24.5,6,9,荆条,county_simulation
county_year,2025,福建,26.0745,119.2965,华东,宁化,,小转地,1.31,807.0,61.6,535,24.5,10,3,枣树,county_simulation
county_year,2016,福建,26.0745,119.2965,华东,大田,,大转地意蜂,1.65,1056.6,64.0,591,27.9,9,2,柑橘,county_simulation
county_year,2017,福建,26.0745,119.2965,华东,大田,,小转地,1.78,947.5,53.2,609,29.2,4,6,椴树,county_simulation
county_year,2018,福建,26.0745,119.2965,华东,大田,,定地中蜂,1.72,1029.3,59.8,642,26.8,9,7,枣树,county_simulation
county_year,2019,福建,26.0745,119.2965,华东,大田,,大转地意蜂,1.65,897.4,54.4,611,27.0,4,8,荆条,county_simulation
county_year,2020,福建,26.0745,119.2965,华东,大田,,大转地意蜂,1.68,494.2,29.4,584,28.7,9,2,椴树,county_simulation
county_year,2021,福建,26.0745,119.2965,华东,大田,,小转地,1.66,1120.6,67.5,879,18.9,7,5,枣树,county_simulation
county_year,2022,福建,26.0745,119.2965,华东,大田,,大转地意蜂,1.72,1044.5,60.7,897,19.2,1,1,荔枝,county_simulation
county_year,2023,福建,26.0745,119.2965,华东,大田,,大转地意蜂,1.61,946.7,58.8,795,20.2,2,5,椴树,county_simulation
county_year,2024,福建,26.0745,119.2965,华东,大田,,定地中蜂,1.93,731.0,37.9,836,23.1,1,10,荔枝,county_simulation
county_year,2025,福建,26.0745,119.2965,华东,大田,,定地中蜂,1.68,591.2,35.2,746,22.5,10,10,油菜,county_simulation
county_year,2016,福建,26.0745,119.2965,华东,尤溪,,定地意蜂,1.19,447.1,37.6,495,24.0,8,7,向日葵,county_simulation
county_year,2017,福建,26.0745,119.2965,华东,尤溪,,定地意蜂,1.29,636.7,49.4,559,23.1,8,1,紫云英,county_simulation
county_year,2018,福建,26.0745,119.2965,华东,尤溪,,定地中蜂,1.45,946.8,65.3,607,23.8,5,9,刺槐,county_simulation
county_year,2019,福建,26.0745,119.2965,华东,尤溪,,大转地意蜂,1.43,797.7,55.8,535,26.7,8,7,龙眼,county_simulation
county_year,2020,福建,26.0745,119.2965,华东,尤溪,,定地意蜂,1.4,304.0,21.7,469,29.8,9,8,枣树,county_simulation
county_year,2021,福建,26.0745,119.2965,华东,尤溪,,大转地意蜂,1.43,774.9,54.2,747,19.1,9,8,刺槐,county_simulation
county_year,2022,福建,26.0745,119.2965,华东,尤溪,,定地中蜂,1.43,784.4,54.9,607,23.6,9,1,荔枝,county_simulation
county_year,2023,福建,26.0745,119.2965,华东,尤溪,,定地中蜂,1.47,655.0,44.6,557,26.4,5,3,油菜,county_simulation
county_year,2024,福建,26.0745,119.2965,华东,尤溪,,小转地,1.39,354.2,25.5,632,22.0,2,4,椴树,county_simulation
county_year,2025,福建,26.0745,119.2965,华东,尤溪,,小转地,1.47,864.2,58.8,813,18.1,7,1,荔枝,county_simulation
county_year,2016,福建,26.0745,119.2965,华东,沙县,,小转地,0.47,292.7,62.3,179,26.2,8,2,刺槐,county_simulation
county_year,2017,福建,26.0745,119.2965,华东,沙县,,大转地意蜂,0.48,330.9,68.9,245,19.6,8,8,龙眼,county_simulation
county_year,2018,福建,26.0745,119.2965,华东,沙县,,定地意蜂,0.44,243.8,55.4,189,23.2,9,2,紫云英,county_simulation
county_year,2019,福建,26.0745,119.2965,华东,沙县,,定地中蜂,0.47,225.0,47.9,220,21.3,2,2,刺槐,county_simulation
county_year,2020,福建,26.0745,119.2965,华东,沙县,,定地中蜂,0.47,178.0,37.9,159,29.4,9,4,荆条,county_simulation
county_year,2021,福建,26.0745,119.2965,华东,沙县,,小转地,0.46,223.2,48.5,230,19.9,8,9,龙眼,county_simulation
county_year,2022,福建,26.0745,119.2965,华东,沙县,,小转地,0.48,329.0,68.5,202,23.7,10,7,刺槐,county_simulation
county_year,2023,福建,26.0745,119.2965,华东,沙县,,小转地,0.49,134.1,27.4,235,20.8,7,1,龙眼,county_simulation
county_year,2024,福建,26.0745,119.2965,华东,沙县,,定地意蜂,0.44,112.8,25.6,160,27.5,10,9,油菜,county_simulation
county_year,2025,福建,26.0745,119.2965,华东,沙县,,小转地,0.47,169.1,36.0,169,27.7,8,4,枣树,county_simulation
county_year,2016,福建,26.0745,119.2965,华东,将乐,,大转地意蜂,1.33,380.7,28.6,646,20.6,3,3,向日葵,county_simulation
county_year,2017,福建,26.0745,119.2965,华东,将乐,,大转地意蜂,1.42,623.2,43.9,523,27.1,10,3,枣树,county_simulation
county_year,2018,福建,26.0745,119.2965,华东,将乐,,小转地,1.33,682.0,51.3,579,23.0,5,7,油菜,county_simulation
county_year,2019,福建,26.0745,119.2965,华东,将乐,,定地中蜂,1.34,482.7,36.0,723,18.5,1,4,龙眼,county_simulation
county_year,2020,福建,26.0745,119.2965,华东,将乐,,小转地,1.38,874.2,63.3,545,25.3,8,10,向日葵,county_simulation
county_year,2021,福建,26.0745,119.2965,华东,将乐,,小转地,1.42,820.4,57.8,551,25.8,4,10,向日葵,county_simulation
county_year,2022,福建,26.0745,119.2965,华东,将乐,,大转地意蜂,1.37,570.4,41.6,502,27.3,7,2,向日葵,county_simulation
county_year,2023,福建,26.0745,119.2965,华东,将乐,,大转地意蜂,1.31,357.3,27.3,456,28.7,6,5,紫云英,county_simulation
county_year,2024,福建,26.0745,119.2965,华东,将乐,,定地意蜂,1.36,942.9,69.3,527,25.8,5,9,柑橘,county_simulation
county_year,2025,福建,26.0745,119.2965,华东,将乐,,定地中蜂,1.37,923.7,67.4,631,21.7,7,10,向日葵,county_simulation
county_year,2016,福建,26.0745,119.2965,华东,泰宁,,定地中蜂,1.74,847.4,48.7,670,25.9,6,2,椴树,county_simulation
county_year,2017,福建,26.0745,119.2965,华东,泰宁,,大转地意蜂,1.65,838.5,50.8,676,24.4,5,5,荔枝,county_simulation
county_year,2018,福建,26.0745,119.2965,华东,泰宁,,定地意蜂,1.74,546.2,31.4,692,25.1,4,10,枣树,county_simulation
county_year,2019,福建,26.0745,119.2965,华东,泰宁,,定地中蜂,1.86,1139.9,61.3,858,21.7,5,5,柑橘,county_simulation
county_year,2020,福建,26.0745,119.2965,华东,泰宁,,小转地,1.86,1086.5,58.4,717,25.9,5,4,龙眼,county_simulation
county_year,2021,福建,26.0745,119.2965,华东,泰宁,,定地中蜂,1.91,577.3,30.2,775,24.6,10,9,荆条,county_simulation
county_year,2022,福建,26.0745,119.2965,华东,泰宁,,小转地,1.82,629.2,34.6,682,26.7,4,10,龙眼,county_simulation
county_year,2023,福建,26.0745,119.2965,华东,泰宁,,小转地,1.81,811.7,44.8,702,25.8,7,8,荔枝,county_simulation
county_year,2024,福建,26.0745,119.2965,华东,泰宁,,定地意蜂,2.13,789.6,37.1,906,23.5,10,2,荔枝,county_simulation
county_year,2025,福建,26.0745,119.2965,华东,泰宁,,定地中蜂,1.75,831.8,47.5,777,22.5,1,2,枣树,county_simulation
county_year,2016,福建,26.0745,119.2965,华东,建宁,,定地意蜂,1.69,1127.9,66.7,705,23.9,9,10,紫云英,county_simulation
county_year,2017,福建,26.0745,119.2965,华东,建宁,,定地中蜂,1.69,699.4,41.4,908,18.6,10,2,椴树,county_simulation
county_year,2018,福建,26.0745,119.2965,华东,建宁,,大转地意蜂,1.63,439.9,27.0,749,21.8,6,1,油菜,county_simulation
county_year,2019,福建,26.0745,119.2965,华东,建宁,,定地意蜂,1.6,758.8,47.4,750,21.3,3,2,紫云英,county_simulation
county_year,2020,福建,26.0745,119.2965,华东,建宁,,大转地意蜂,1.65,797.4,48.3,574,28.7,2,6,柑橘,county_simulation
county_year,2021,福建,26.0745,119.2965,华东,建宁,,小转地,1.69,541.4,32.0,789,21.4,10,10,柑橘,county_simulation
county_year,2022,福建,26.0745,119.2965,华东,建宁,,小转地,1.74,655.6,37.7,597,29.1,3,1,向日葵,county_simulation
county_year,2023,福建,26.0745,119.2965,华东,建宁,,定地中蜂,1.73,494.6,28.6,637,27.1,4,9,柑橘,county_simulation
county_year,2024,福建,26.0745,119.2965,华东,建宁,,定地意蜂,1.53,743.0,48.6,767,19.9,8,2,刺槐,county_simulation
county_year,2025,福建,26.0745,119.2965,华东,建宁,,小转地,1.61,516.8,32.1,703,22.9,3,4,荔枝,county_simulation
county_year,2016,福建,26.0745,119.2965,华东,永春,,定地中蜂,0.34,166.5,49.0,156,21.7,8,4,枣树,county_simulation
county_year,2017,福建,26.0745,119.2965,华东,永春,,定地中蜂,0.34,189.1,55.6,179,19.0,3,7,柑橘,county_simulation
county_year,2018,福建,26.0745,119.2965,华东,永春,,小转地,0.31,180.6,58.3,169,18.3,8,7,向日葵,county_simulation
county_year,2019,福建,26.0745,119.2965,华东,永春,,定地中蜂,0.33,149.7,45.4,180,18.2,8,10,枣树,county_simulation
county_year,2020,福建,26.0745,119.2965,华东,永春,,定地中蜂,0.33,165.2,50.0,124,26.4,3,7,枣树,county_simulation
county_year,2021,福建,26.0745,119.2965,华东,永春,,定地意蜂,0.33,111.2,33.7,148,22.2,4,7,柑橘,county_simulation
county_year,2022,福建,26.0745,119.2965,华东,永春,,小转地,0.35,190.1,54.3,118,29.5,2,8,油菜,county_simulation
county_year,2023,福建,26.0745,119.2965,华东,永春,,定地中蜂,0.33,128.9,39.0,149,22.1,7,8,紫云英,county_simulation
county_year,2024,福建,26.0745,119.2965,华东,永春,,定地意蜂,0.31,97.4,31.4,147,21.1,5,8,荆条,county_simulation
county_year,2025,福建,26.0745,119.2965,华东,永春,,小转地,0.31,162.0,52.3,109,28.2,1,7,龙眼,county_simulation
county_year,2016,湖北,30.5928,114.3055,华中,黄陂,,大转地意蜂,0.21,58.7,27.9,79,26.5,5,2,向日葵,county_simulation
county_year,2017,湖北,30.5928,114.3055,华中,黄陂,,定地中蜂,0.19,65.8,34.7,81,23.4,5,3,枣树,county_simulation
county_year,2018,湖北,30.5928,114.3055,华中,黄陂,,大转地意蜂,0.21,49.0,23.3,105,20.0,10,1,柑橘,county_simulation
county_year,2019,湖北,30.5928,114.3055,华中,黄陂,,小转地,0.2,135.4,67.7,72,27.4,5,9,椴树,county_simulation
county_year,2020,湖北,30.5928,114.3055,华中,黄陂,,小转地,0.21,66.8,31.8,73,28.7,10,2,刺槐,county_simulation
county_year,2021,湖北,30.5928,114.3055,华中,黄陂,,大转地意蜂,0.21,124.2,59.2,98,21.2,8,9,龙眼,county_simulation
county_year,2022,湖北,30.5928,114.3055,华中,黄陂,,小转地,0.22,146.5,66.6,110,19.8,1,6,荆条,county_simulation
county_year,2023,湖北,30.5928,114.3055,华中,黄陂,,大转地意蜂,0.23,48.4,21.0,95,24.2,7,3,荆条,county_simulation
county_year,2024,湖北,30.5928,114.3055,华中,黄陂,,定地意蜂,0.19,50.6,26.6,95,19.9,10,5,椴树,county_simulation
county_year,2025,湖北,30.5928,114.3055,华中,黄陂,,小转地,0.2,51.0,25.5,99,20.1,3,10,油菜,county_simulation
county_year,2016,湖北,30.5928,114.3055,华中,新洲,,定地中蜂,0.24,103.3,43.0,133,18.0,7,9,向日葵,county_simulation
county_year,2017,湖北,30.5928,114.3055,华中,新洲,,定地意蜂,0.23,99.7,43.3,80,28.7,10,10,紫云英,county_simulation
county_year,2018,湖北,30.5928,114.3055,华中,新洲,,定地中蜂,0.23,92.9,40.4,94,24.3,3,1,枣树,county_simulation
county_year,2019,湖北,30.5928,114.3055,华中,新洲,,大转地意蜂,0.25,155.2,62.1,83,29.9,10,7,紫云英,county_simulation
county_year,2020,湖北,30.5928,114.3055,华中,新洲,,小转地,0.24,85.7,35.7,106,22.5,1,4,紫云英,county_simulation
county_year,2021,湖北,30.5928,114.3055,华中,新洲,,小转地,0.25,106.2,42.5,92,27.0,5,7,枣树,county_simulation
county_year,2022,湖北,30.5928,114.3055,华中,新洲,,定地意蜂,0.24,156.4,65.2,83,28.8,8,7,椴树,county_simulation
county_year,2023,湖北,30.5928,114.3055,华中,新洲,,小转地,0.26,78.6,30.2,115,22.5,7,1,枣树,county_simulation
county_year,2024,湖北,30.5928,114.3055,华中,新洲,,定地意蜂,0.28,185.2,66.1,97,28.8,6,1,龙眼,county_simulation
county_year,2025,湖北,30.5928,114.3055,华中,新洲,,定地中蜂,0.25,131.7,52.7,110,22.6,2,10,荔枝,county_simulation
county_year,2016,湖北,30.5928,114.3055,华中,蔡甸,,定地中蜂,0.74,493.6,66.7,311,23.7,2,6,龙眼,county_simulation
county_year,2017,湖北,30.5928,114.3055,华中,蔡甸,,大转地意蜂,0.79,223.5,28.3,271,29.1,3,9,荔枝,county_simulation
county_year,2018,湖北,30.5928,114.3055,华中,蔡甸,,定地意蜂,0.79,407.1,51.5,327,24.1,1,8,紫云英,county_simulation
county_year,2019,湖北,30.5928,114.3055,华中,蔡甸,,定地意蜂,0.77,287.6,37.3,303,25.4,5,6,油菜,county_simulation
county_year,2020,湖北,30.5928,114.3055,华中,蔡甸,,定地中蜂,0.77,494.2,64.2,307,25.0,7,9,油菜,county_simulation
county_year,2021,湖北,30.5928,114.3055,华中,蔡甸,,大转地意蜂,0.78,448.1,57.4,317,24.6,3,7,龙眼,county_simulation
county_year,2022,湖北,30.5928,114.3055,华中,蔡甸,,定地意蜂,0.8,449.0,56.1,343,23.3,3,3,枣树,county_simulation
county_year,2023,湖北,30.5928,114.3055,华中,蔡甸,,大转地意蜂,0.73,290.0,39.7,322,22.6,1,5,油菜,county_simulation
county_year,2024,湖北,30.5928,114.3055,华中,蔡甸,,定地中蜂,0.88,426.5,48.5,432,20.3,3,7,向日葵,county_simulation
county_year,2025,湖北,30.5928,114.3055,华中,蔡甸,,大转地意蜂,0.82,250.4,30.5,274,29.9,3,1,荔枝,county_simulation
county_year,2016,湖北,30.5928,114.3055,华中,江夏,,小转地,1.29,848.3,65.8,625,20.6,8,2,刺槐,county_simulation
county_year,2017,湖北,30.5928,114.3055,华中,江夏,,定地意蜂,1.36,505.1,37.1,490,27.7,8,5,柑橘,county_simulation
county_year,2018,湖北,30.5928,114.3055,华中,江夏,,定地意蜂,1.41,856.1,60.7,491,28.7,6,9,荆条,county_simulation
county_year,2019,湖北,30.5928,114.3055,华中,江夏,,定地意蜂,1.42,702.7,49.5,506,28.0,10,4,枣树,county_simulation
county_year,2020,湖北,30.5928,114.3055,华中,江夏,,定地意蜂,1.45,487.3,33.6,624,23.2,8,7,油菜,county_simulation
county_year,2021,湖北,30.5928,114.3055,华中,江夏,,大转地意蜂,1.5,947.3,63.2,694,21.6,3,9,枣树,county_simulation
county_year,2022,湖北,30.5928,114.3055,华中,江夏,,定地中蜂,1.54,1044.3,67.8,746,20.6,3,2,向日葵,county_simulation
county_year,2023,湖北,30.5928,114.3055,华中,江夏,,定地意蜂,1.49,595.9,40.0,649,23.0,5,2,枣树,county_simulation
county_year,2024,湖北,30.5928,114.3055,华中,江夏,,大转地意蜂,1.39,923.2,66.4,584,23.8,6,1,紫云英,county_simulation
county_year,2025,湖北,30.5928,114.3055,华中,江夏,,大转地意蜂,1.48,602.5,40.7,638,23.2,6,6,刺槐,county_simulation
county_year,2016,湖北,30.5928,114.3055,华中,东西湖,,定地中蜂,0.66,438.2,66.4,220,30.0,10,4,紫云英,county_simulation
county_year,2017,湖北,30.5928,114.3055,华中,东西湖,,小转地,0.67,215.5,32.2,321,20.8,6,3,柑橘,county_simulation
county_year,2018,湖北,30.5928,114.3055,华中,东西湖,,大转地意蜂,0.68,164.2,24.1,301,22.5,2,1,荆条,county_simulation
county_year,2019,湖北,30.5928,114.3055,华中,东西湖,,小转地,0.67,164.9,24.6,280,23.9,1,1,椴树,county_simulation
county_year,2020,湖北,30.5928,114.3055,华中,东西湖,,定地意蜂,0.68,470.5,69.2,346,19.6,6,10,刺槐,county_simulation
county_year,2021,湖北,30.5928,114.3055,华中,东西湖,,大转地意蜂,0.67,244.6,36.5,233,28.7,10,2,油菜,county_simulation
county_year,2022,湖北,30.5928,114.3055,华中,东西湖,,小转地,0.71,210.2,29.6,254,27.9,7,8,刺槐,county_simulation
county_year,2023,湖北,30.5928,114.3055,华中,东西湖,,大转地意蜂,0.67,414.3,61.8,311,21.5,10,5,荆条,county_simulation
county_year,2024,湖北,30.5928,114.3055,华中,东西湖,,大转地意蜂,0.64,211.2,33.0,253,25.3,8,10,枣树,county_simulation
county_year,2025,湖北,30.5928,114.3055,华中,东西湖,,小转地,0.76,475.8,62.6,413,18.4,8,8,龙眼,county_simulation
county_year,2016,湖北,30.5928,114.3055,华中,汉南,,定地中蜂,1.87,1135.7,60.7,723,25.8,4,5,龙眼,county_simulation
county_year,2017,湖北,30.5928,114.3055,华中,汉南,,大转地意蜂,1.9,1048.1,55.2,807,23.5,2,1,柑橘,county_simulation
county_year,2018,湖北,30.5928,114.3055,华中,汉南,,小转地,1.74,1216.5,69.9,880,19.8,3,2,荔枝,county_simulation
county_year,2019,湖北,30.5928,114.3055,华中,汉南,,定地中蜂,1.81,886.2,49.0,689,26.3,7,7,刺槐,county_simulation
county_year,2020,湖北,30.5928,114.3055,华中,汉南,,定地意蜂,1.86,996.6,53.6,714,26.0,4,8,油菜,county_simulation
county_year,2021,湖北,30.5928,114.3055,华中,汉南,,大转地意蜂,1.86,692.9,37.3,819,22.7,1,5,紫云英,county_simulation
county_year,2022,湖北,30.5928,114.3055,华中,汉南,,定地中蜂,1.82,963.1,52.9,759,24.0,6,8,荆条,county_simulation
county_year,2023,湖北,30.5928,114.3055,华中,汉南,,定地意蜂,2.02,1118.5,55.4,749,26.9,10,3,油菜,county_simulation
county_year,2024,湖北,30.5928,114.3055,华中,汉南,,大转地意蜂,2.09,679.9,32.5,1046,20.0,8,6,荆条,county_simulation
county_year,2025,湖北,30.5928,114.3055,华中,汉南,,定地中蜂,1.69,771.3,45.6,858,19.7,5,4,荆条,county_simulation
county_year,2016,湖北,30.5928,114.3055,华中,大冶,,定地意蜂,0.79,439.0,55.6,308,25.6,6,1,刺槐,county_simulation
county_year,2017,湖北,30.5928,114.3055,华中,大冶,,小转地,0.86,387.5,45.1,308,27.9,3,6,向日葵,county_simulation
county_year,2018,湖北,30.5928,114.3055,华中,大冶,,小转地,0.89,413.3,46.4,392,22.7,7,1,椴树,county_simulation
county_year,2019,湖北,30.5928,114.3055,华中,大冶,,定地中蜂,0.85,293.3,34.5,338,25.1,1,5,龙眼,county_simulation
county_year,2020,湖北,30.5928,114.3055,华中,大冶,,大转地意蜂,0.88,600.6,68.3,350,25.1,8,7,椴树,county_simulation
county_year,2021,湖北,30.5928,114.3055,华中,大冶,,定地意蜂,0.91,287.1,31.5,359,25.3,10,4,椴树,county_simulation
county_year,2022,湖北,30.5928,114.3055,华中,大冶,,小转地,0.88,551.0,62.6,306,28.7,10,5,紫云英,county_simulation
county_year,2023,湖北,30.5928,114.3055,华中,大冶,,定地中蜂,0.87,191.6,22.0,357,24.4,4,7,油菜,county_simulation
county_year,2024,湖北,30.5928,114.3055,华中,大冶,,定地意蜂,0.9,541.1,60.1,305,29.5,9,9,紫云英,county_simulation
county_year,2025,湖北,30.5928,114.3055,华中,大冶,,定地意蜂,0.8,453.1,56.6,281,28.4,10,1,椴树,county_simulation
county_year,2016,湖北,30.5928,114.3055,华中,阳新,,大转地意蜂,1.98,680.7,34.4,763,25.9,4,7,向日葵,county_simulation
county_year,2017,湖北,30.5928,114.3055,华中,阳新,,大转地意蜂,1.79,945.2,52.8,889,20.1,7,2,龙眼,county_simulation
county_year,2018,湖北,30.5928,114.3055,华中,阳新,,小转地,1.85,389.1,21.0,630,29.4,5,3,荔枝,county_simulation
county_year,2019,湖北,30.5928,114.3055,华中,阳新,,小转地,1.88,1227.6,65.3,817,23.0,3,6,刺槐,county_simulation
county_year,2020,湖北,30.5928,114.3055,华中,阳新,,大转地意蜂,1.92,1342.0,69.9,894,21.5,2,3,刺槐,county_simulation
county_year,2021,湖北,30.5928,114.3055,华中,阳新,,定地意蜂,1.98,633.2,32.0,1097,18.0,3,2,椴树,county_simulation
county_year,2022,湖北,30.5928,114.3055,华中,阳新,,定地中蜂,1.92,1185.8,61.8,799,24.0,9,2,椴树,county_simulation
county_year,2023,湖北,30.5928,114.3055,华中,阳新,,大转地意蜂,2.04,492.9,24.2,955,21.3,6,3,紫云英,county_simulation
county_year,2024,湖北,30.5928,114.3055,华中,阳新,,大转地意蜂,2.14,695.8,32.5,871,24.5,10,2,刺槐,county_simulation
county_year,2025,湖北,30.5928,114.3055,华中,阳新,,小转地,1.83,843.7,46.1,827,22.1,8,6,油菜,county_simulation
county_year,2016,湖北,30.5928,114.3055,华中,丹江口,,定地中蜂,0.73,183.8,25.2,269,27.1,4,3,枣树,county_simulation
county_year,2017,湖北,30.5928,114.3055,华中,丹江口,,大转地意蜂,0.7,345.2,49.3,294,23.8,4,8,向日葵,county_simulation
county_year,2018,湖北,30.5928,114.3055,华中,丹江口,,小转地,0.7,364.9,52.1,309,22.6,1,1,椴树,county_simulation
county_year,2019,湖北,30.5928,114.3055,华中,丹江口,,定地意蜂,0.75,156.4,20.9,301,24.9,6,7,油菜,county_simulation
county_year,2020,湖北,30.5928,114.3055,华中,丹江口,,大转地意蜂,0.74,179.5,24.3,261,28.3,10,9,向日葵,county_simulation
county_year,2021,湖北,30.5928,114.3055,华中,丹江口,,定地意蜂,0.76,331.9,43.7,302,25.1,2,10,油菜,county_simulation
county_year,2022,湖北,30.5928,114.3055,华中,丹江口,,定地中蜂,0.78,252.0,32.3,304,25.7,5,1,刺槐,county_simulation
county_year,2023,湖北,30.5928,114.3055,华中,丹江口,,小转地,0.7,477.4,68.2,324,21.6,5,7,荆条,county_simulation
county_year,2024,湖北,30.5928,114.3055,华中,丹江口,,定地意蜂,0.73,504.2,69.1,258,28.2,2,8,荔枝,county_simulation
county_year,2025,湖北,30.5928,114.3055,华中,丹江口,,定地意蜂,0.83,176.9,21.3,362,22.9,6,3,刺槐,county_simulation
county_year,2016,湖北,30.5928,114.3055,华中,郧阳,,定地意蜂,1.46,913.6,62.6,578,25.2,2,2,荔枝,county_simulation
county_year,2017,湖北,30.5928,114.3055,华中,郧阳,,小转地,1.57,411.1,26.2,719,21.8,10,2,枣树,county_simulation
county_year,2018,湖北,30.5928,114.3055,华中,郧阳,,大转地意蜂,1.76,1021.4,58.0,809,21.7,9,10,向日葵,county_simulation
county_year,2019,湖北,30.5928,114.3055,华中,郧阳,,定地中蜂,1.71,596.4,34.9,694,24.6,1,5,紫云英,county_simulation
county_year,2020,湖北,30.5928,114.3055,华中,郧阳,,小转地,1.71,975.6,57.1,777,22.0,2,2,柑橘,county_simulation
