data_table,annual_avg_temp_c,annual_precipitation_mm,area_1000ha,area_yoy_pct,avg_distance_km,avg_humidity_pct,avg_retail_yuan_per_jin,avg_wind_speed_m_s,bee_colonies,bee_colonies_10k,bee_dependency,bee_friendly_by_province,bee_queen,bee_type,bee_venom_yuan_per_g,beekeeper_cost_yuan,beekeeper_households,beekeeper_households_est,beekeeper_income_yuan,beekeeper_name,beekeeper_origin,beekeeping_enterprises_2025,beekeeping_mode,beeswax,beeswax_yuan_per_kg,bloom_mid,bloom_months,bloom_north,bloom_provinces_count,bloom_south,cancelled_annual,case_year,category,chinese_bee_pct,colonies_10k,colonies_count,colonies_fao_10k,colonies_interpolated_10k,colonies_national_10k,colonies_per_ha,colonies_per_household,colonies_share_pct,colonies_source,colony_sales,colony_share_pct,colony_winter_loss_pct,consumption_per_capita_grams,cost_income_ratio_pct,cost_per_colony_yuan,cost_total,cost_total_est,cost_total_yuan,county,crop,crop_sowing_area_1000ha,cumulative_km,diesel_price_yuan_per_liter,distance_km,distribution,domestic_consumption_tonnes,dominant_nectar_source,dominant_transport,end_date,end_day,end_month,equipment,era,export_share_pct,export_tonnes,export_unit_price_usd_per_kg,export_value_10000usd,extra,extreme_heat_days,farm_id,feed_sugar,feed_total_yuan,feed_transport_share_pct,flower_type,flowering_advance_days,flowering_duration_days,flowering_mid,flowering_months,flowering_north,flowering_south,from_lat,from_lng,from_location,frost_free_days,fruit_cn,fruit_en,fruit_sci,gdp_per_capita_yuan,granularity,heavy_rain_days,honey_color,honey_color_hex,honey_grade,honey_import_tonnes,honey_income_pct,honey_plant,honey_price_yuan_per_kg,honey_price_yuan_per_tonne,honey_processing_enterprises,honey_production_2023_10kt,honey_production_kg,honey_production_tonnes,honey_sales,honey_share_pct,honey_yield_kg_per_colony,importance,income_honey,income_per_colony_yuan,income_pollination_service,income_total,income_total_est,income_total_yuan,indicator,inflorescence_type,intensive_migratory_colonies,intensive_migratory_cost,intensive_migratory_honey_price,intensive_migratory_income,intensive_migratory_profit,intensive_migratory_profit_per_colony,intensive_migratory_yield_kg,is_migratory,key_features,location,main_honey_flow_months,main_nectar_plants,main_pollinators,main_provinces,main_routes,main_transport,medicine,method,migratory_households,migratory_ratio,nectar_chain,nectar_source_score,nectar_sources,nectar_yield_kg_per_colony,net_increase,new_reg_yoy_pct,new_registrations,optimal_temp_c,orchard_area_1000ha,orchard_area_share_pct,orchard_provinces,other_cost,other_income,output_10000tonnes,output_yoy_pct,peak_month,period,period_days,pesticide_per_ha_kg,pesticide_production_10000tonnes,pesticide_risk_score,pesticide_use_10000tonnes,plant_cn,plant_en,plant_sci,plant_type,pollen,pollen_feed,pollen_rape_farmgate_yuan_per_kg,pollen_tea_farmgate_yuan_per_kg,pollen_yuan_per_kg,pollination_demand,pollination_income_pct,pollination_service,pollination_share_pct,pollination_type,population_100million,precip_change_pct,price_acacia_yuan_per_tonne,price_linden_yuan_per_tonne,price_lychee_yuan_per_tonne,price_pollen_yuan_per_kg,price_rape_yuan_per_tonne,price_royal_jelly_yuan_per_kg,processing_pct_of_total,profit,profit_margin_pct,profit_yuan,propolis,propolis_raw_farmgate_yuan_per_kg,propolis_yuan_per_kg,province,province_demand_summary,province_lat,province_lng,provinces,purchase_price_yuan_per_jin,purchase_price_yuan_per_tonne,rapeseed_area_1000ha,rapeseed_production_10000tonnes,recommended_colonies_per_ha,record_type,region,rental_price_mid_yuan,rental_price_per_colony,rental_price_range_yuan,retail_acacia_yuan_per_jin,retail_avg_yuan_per_jin,retail_premium_yuan_per_jin,retail_rape_yuan_per_jin,retail_to_purchase_ratio,retail_wildflower_yuan_per_jin,route,route_count,route_description,route_name,route_pattern,route_provinces_count,route_total_km,route_type,royal_jelly,royal_jelly_farmgate_yuan_per_kg,royal_jelly_yuan_per_kg,rural_per_capita_income_yuan,schedule,section,segment_km,segment_order,self_fertile,semi_migratory_colonies,semi_migratory_cost,semi_migratory_honey_price,semi_migratory_income,semi_migratory_profit,semi_migratory_profit_per_colony,semi_migratory_yield_kg,source_category,source_fao,source_interpolated,source_note,spring_avg_temp_c,start_date,start_day,start_month,stationary_chinese_colonies,stationary_chinese_cost,stationary_chinese_honey_price,stationary_chinese_income,stationary_chinese_profit,stationary_chinese_profit_per_colony,stationary_chinese_yield_kg,stationary_italian_colonies,stationary_italian_cost,stationary_italian_honey_price,stationary_italian_income,stationary_italian_profit,stationary_italian_profit_per_colony,stationary_italian_yield_kg,stay_days,sugar_price_yuan_per_tonne,sunshine_hours,temp_anomaly_c,temp_range_c,to_lat,to_lng,to_location,total_cost,total_enterprises,total_income,total_practitioners,transport_fuel,transport_labor,transport_maintain,transport_mode,transport_toll,transport_total_yuan,trend,type,unit,us_honey_price_usd_per_kg,value,western_bee_pct,year,yield_increase_pct,yield_kg_per_colony,yield_kg_per_ha,yield_per_colony_kg,yoy_growth_pct
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,三等,,,紫花苜蓿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5~10,,,,,,,,,,,,7,,,,,,,,,,草本(农作物),,,,,,,,,,,,,,,,,,,,,,,,,,新疆,,43.7928,87.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,辅助蜜源,,,,,,,7,,,,,,,,,,,,,,,,,,,25~30,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,泌蜜量大但蜜质一般,,,,,,,,,,8,,,,,,,,,,,,,,,50~100,,,棉花,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,8,,,,,,,,,,草本(农作物),,,,,,,,,,,,,,,,,,,,,,,,,,新疆,,43.7928,87.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,8,,,,,,,,,,,,,,,,,,,三等,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,洋槐蜜花期仅7-10天水白透明,,,,,,,,,,4,,,,,,,,,,,,,,,20~40,,,刺槐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,4,,,,,,,,,,乔木,,,,,,,,,,,,,,,,,,,,,,,,,,辽宁,,41.8057,123.4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,4,,,,,,,,,,,,,,,,,,,一等,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,华北主要蜜源花期长达30天+,,,,,,,,,,6,,,,,,,,,,,,,,,20~40,,,荆条,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,6,,,,,,,,,,灌木,,,,,,,,,,,,,,,,,,,,,,,,,,辽宁,,41.8057,123.4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,6,,,,,,,,,,,,,,,,,,,一等,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,一等,,,椴树,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20~30,,,,,,,,,,,,7,,,,,,,,,,乔木,,,,,,,,,,,,,,,,,,,,,,,,,,辽宁,,41.8057,123.4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,7,,,,,,,,,,,,,,,,,,,22~25,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,三等,,,向日葵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30~50,,,,,,,,,,,,8,,,,,,,,,,草本(农作物),,,,,,,,,,,,,,,,,,,,,,,,,,辽宁,,41.8057,123.4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,8,,,,,,,,,,,,,,,,,,,22~27,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,三等,,,荞麦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30~40,,,,,,,,,,,,9,,,,,,,,,,草本(农作物),,,,,,,,,,,,,,,,,,,,,,,,,,辽宁,,41.8057,123.4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,9,,,,,,,,,,,,,,,,,,,25~28,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,一等,,,椴树,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20~30,,,,,,,,,,,,7,,,,,,,,,,乔木,,,,,,,,,,,,,,,,,,,,,,,,,,吉林,,43.8961,125.3265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,7,,,,,,,,,,,,,,,,,,,22~25,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,三等,,,胡枝子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10~15,,,,,,,,,,,,8,,,,,,,,,,灌木,,,,,,,,,,,,,,,,,,,,,,,,,,吉林,,43.8961,125.3265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,辅助蜜源,,,,,,,8,,,,,,,,,,,,,,,,,,,25~30,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,三等,,,向日葵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30~50,,,,,,,,,,,,8,,,,,,,,,,草本(农作物),,,,,,,,,,,,,,,,,,,,,,,,,,吉林,,43.8961,125.3265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,8,,,,,,,,,,,,,,,,,,,22~27,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,一等,,,油菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10~30,,,,,,,,,,,,5,,,,,,,,,,草本(农作物),,,,,,,,,,,,,,,,,,,,,,,,,,黑龙江,,45.8038,126.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,5,,,,,,,,,,,,,,,,,,,18~25,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,东北著名蜜源含紫椴糠椴,,,,,,,,,,6,,,,,,,,,,,,,,,20~30,,,椴树,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,7,,,,,,,,,,乔木,,,,,,,,,,,,,,,,,,,,,,,,,,黑龙江,,45.8038,126.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,6,,,,,,,,,,,,,,,,,,,一等,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,三等,,,向日葵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30~50,,,,,,,,,,,,8,,,,,,,,,,草本(农作物),,,,,,,,,,,,,,,,,,,,,,,,,,黑龙江,,45.8038,126.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,8,,,,,,,,,,,,,,,,,,,22~27,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,分布最广的蜜源植物,,,,,,,,,,2,,,,,,,,,,,,,,,10~30,,,油菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,草本(农作物),,,,,,,,,,,,,,,,,,,,,,,,,,贵州,,26.6477,106.6302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,2,,,,,,,,,,,,,,,,,,,一等,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,一等,,,刺槐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20~40,,,,,,,,,,,,4,,,,,,,,,,乔木,,,,,,,,,,,,,,,,,,,,,,,,,,贵州,,26.6477,106.6302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,4,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,二等,,,柑橘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10~20,,,,,,,,,,,,4,,,,,,,,,,乔木,,,,,,,,,,,,,,,,,,,,,,,,,,贵州,,26.6477,106.6302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,4,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,华北主要蜜源花期长达30天+,,,,,,,,,,5,,,,,,,,,,,,,,,20~40,,,荆条,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,5,,,,,,,,,,灌木,,,,,,,,,,,,,,,,,,,,,,,,,,贵州,,26.6477,106.6302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,5,,,,,,,,,,,,,,,,,,,一等,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,三等,,,荞麦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30~40,,,,,,,,,,,,9,,,,,,,,,,草本(农作物),,,,,,,,,,,,,,,,,,,,,,,,,,贵州,,26.6477,106.6302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,9,,,,,,,,,,,,,,,,,,,25~28,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,内蒙古宁夏干旱地区重要蜜源,,,,,,,,,,6,,,,,,,,,,,,,,,50~60,,,老瓜头,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,6,,,,,,,,,,草本,,,,,,,,,,,,,,,,,,,,,,,,,,宁夏,,38.472,106.2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,6,,,,,,,,,,,,,,,,,,,二等,,,,,,,,,,,,,,,,,,,,,,,,,
flowering_calendar_by_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,蜜色深褐味重多作越冬饲料,,,,,,,,,,8,,,,,,,,,,,,,,,30~40,,,荞麦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,8,,,,,,,,,,草本(农作物),,,,,,,,,,,,,,,,,,,,,,,,,,宁夏,,38.472,106.2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,主要蜜源,,,,,,,8,,,,,,,,,,,,,,,,,,,三等,,,,,,,,,,,,,,,,,,,,,,,,,
fruit_data_merged,,,,,,,,,,,高,,,,,,,,,,,,,,,3月中旬-4月上旬,,4月上旬-4月下旬,,2月中旬-3月中旬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,两性花,,10-15,,,,,,,,,李,Plum,Prunus salicina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜜蜂科(蜜蜂属)、壁蜂属,山东、河北、河南、辽宁、四川,,,,,,,,,,,,,,16-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,异花授粉,,,,,,,,,,,,,,,,,,,,,,,,,7-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,否（多数品种需异花授粉）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-50,,,,
fruit_data_merged,,,,,,,,,,,中,甘肃:4月-5月; 山西:4月-5月; 新疆:4月下旬-6月,,,,,,,,,,,,,,3月上旬-3月下旬,"3,4",3月下旬-4月中旬,7,2月上旬-3月上旬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,两性花,,7-12,,,,,,,,,杏,Apricot,Prunus armeniaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜜蜂科(蜜蜂属)、壁蜂属,河北、山东、山西、陕西、新疆,,,,,,,,,,,,,,18-24,,,"山西, 新疆, 甘肃",,,,,,,,,,,,,,,,,,,,,,,,,自花/异花授粉,,,,,,,,,,,,,,,,,"高(1省), 中高(1省), 中(1省)",,,,,,,,5-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,部分品种自交结实,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-35,,,,
fruit_data_merged,,,133,,,,,,,,中,福建:2月-5月,,,,,,,,,,,,,,11月-12月,"1,4,11,12",,4,10月-12月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,两性花,,20-30,,,,,,,,,枇杷,Loquat,Eriobotrya japonica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜜蜂科(蜜蜂属)—中蜂较意蜂更适应低温,浙江、江苏、福建、安徽、湖北,,,,,,,,,,,,,,18-22,,,福建,,,,稳定,,,,,,,,,,,,,,,,,,,,,昆虫授粉,,,,,,,,,,,,,,,,,中高(1省),,,,,,,,5-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,多数品种自交结实，但昆虫授粉可提高产量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国家统计局,,,,,,2022,10-25,,,,
fruit_data_merged,,,133,0.00,,,,,,,中,福建:2月-5月,,,,,,,,,,,,,,11月-12月,"1,4,11,12",,4,10月-12月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,两性花,,20-30,,,,,,,,,枇杷,Loquat,Eriobotrya japonica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜜蜂科(蜜蜂属)—中蜂较意蜂更适应低温,浙江、江苏、福建、安徽、湖北,,,,,,,,,,,,,,18-22,,,福建,,,80.00,,,,,,,,,,,,,,,,,,,,,,昆虫授粉,,,,,,,,,,,,,,,,,中高(1省),,,,,,,,5-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,多数品种自交结实，但昆虫授粉可提高产量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稳定,,,,,,2023,10-25,,,,
fruit_data_merged,,,133,0.00,,,,,,,中,福建:2月-5月,,,,,,,,,,,,,,11月-12月,"1,4,11,12",,4,10月-12月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,两性花,,20-30,,,,,,,,,枇杷,Loquat,Eriobotrya japonica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜜蜂科(蜜蜂属)—中蜂较意蜂更适应低温,浙江、江苏、福建、安徽、湖北,,,,,,,,,,,,,,18-22,,,福建,,,82.00,2.50,,,,,,,,,,,,,,,,,,,,,昆虫授粉,,,,,,,,,,,,,,,,,中高(1省),,,,,,,,5-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,多数品种自交结实，但昆虫授粉可提高产量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稳定,,,,,,2024,10-25,,,,
fruit_data_merged,,,2000,,,,,,,,中高,山东:3月中旬-5月; 陕西:4月上旬-5月; 河北:3月下旬-5月; 山西:4月-5月; 河南:3月下旬-5月; 新疆:4月下旬-6月,,,,,,,,,,,,,,5月-6月,"5,6,7",6月-7月,6,4月下旬-5月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,两性花,,30-40,,,,,,,,,枣,Jujube,Ziziphus jujuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜜蜂科(蜜蜂属)、蝇类,新疆、河北、山东、山西、陕西,,,,,,,,,,,,,,26-32,,,"山东, 山西, 新疆, 河北, 河南, 陕西",,,,稳定,,,,,,,,,,,,,,,,,,,,,虫媒+风媒,,,,,,,,,,,,,,,,,"极高(2省), 高(2省), 中高(1省), 中(1省)",,,,,,,,3-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,多数品种可自花结实，但虫媒提高产量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国家统计局,,,,,,2022,15-30,,,,
fruit_data_merged,,,2000,0.00,,,,,,,中高,山东:3月中旬-5月; 陕西:4月上旬-5月; 河北:3月下旬-5月; 山西:4月-5月; 河南:3月下旬-5月; 新疆:4月下旬-6月,,,,,,,,,,,,,,5月-6月,"5,6,7",6月-7月,6,4月下旬-5月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,两性花,,30-40,,,,,,,,,枣,Jujube,Ziziphus jujuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜜蜂科(蜜蜂属)、蝇类,新疆、河北、山东、山西、陕西,,,,,,,,,,,,,,26-32,,,"山东, 山西, 新疆, 河北, 河南, 陕西",,,734.00,,,,,,,,,,,,,,,,,,,,,,虫媒+风媒,,,,,,,,,,,,,,,,,"极高(2省), 高(2省), 中高(1省), 中(1省)",,,,,,,,3-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,多数品种可自花结实，但虫媒提高产量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稳定,,,,,,2023,15-30,,,,
fruit_data_merged,,,2000,0.00,,,,,,,中高,山东:3月中旬-5月; 陕西:4月上旬-5月; 河北:3月下旬-5月; 山西:4月-5月; 河南:3月下旬-5月; 新疆:4月下旬-6月,,,,,,,,,,,,,,5月-6月,"5,6,7",6月-7月,6,4月下旬-5月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,两性花,,30-40,,,,,,,,,枣,Jujube,Ziziphus jujuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜜蜂科(蜜蜂属)、蝇类,新疆、河北、山东、山西、陕西,,,,,,,,,,,,,,26-32,,,"山东, 山西, 新疆, 河北, 河南, 陕西",,,740.00,0.82,,,,,,,,,,,,,,,,,,,,,虫媒+风媒,,,,,,,,,,,,,,,,,"极高(2省), 高(2省), 中高(1省), 中(1省)",,,,,,,,3-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,多数品种可自花结实，但虫媒提高产量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稳定,,,,,,2024,15-30,,,,
fruit_data_merged,,,3033,,,,,,,,中低,四川:3月-5月; 广西:2月-5月; 广东:2月-4月; 福建:2月-5月; 湖南:3月-5月; 湖北:3月-5月; 贵州:3月-5月,,,,,,,,,,,,,,3月-4月,"2,3,4",4月-5月,9,2月-3月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,两性花,,15-25,,,,,,,,,柑橘,Citrus,Citrus reticulata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蜜蜂科(蜜蜂属),广西、湖南、四川、广东、湖北、江西,,,,,,,,,,,,,,20-24,,,"四川, 广东, 广西, 湖北, 湖南, 福建, 贵州",,,,稳定增长,,,,,,,,,,,,,,,,,,,,,自花授粉/单性结实,,,,,,,,,,,,,,,,,"中高(5省), 高(2省)",,,,,,,,3-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,是（多数品种单性结实或自花授粉）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,国家统计局,,,,,,2022,5-15,,,,
