granularity,year,province,province_lat,province_lng,region,county,farm_id,beekeeping_mode,colonies_count,honey_production_kg,yield_kg_per_colony,honey_price_yuan_per_kg,income_honey,income_pollination_service,income_total,cost_total,profit,profit_margin_pct,is_migratory,data_source
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00772,定地意蜂,29,685.9,23.7,17.8,12183.9,0,12183.9,5645.9,6538.0,53.7,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00772,定地意蜂,31,1112.7,35.9,21.9,24393.2,0,24393.2,8715.0,15678.2,64.3,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00772,定地意蜂,29,676.2,23.3,29.5,19960.3,0,19960.3,8562.1,11398.2,57.1,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00772,定地意蜂,30,740.5,24.7,10.0,7418.2,0,7418.2,3454.7,3963.5,53.4,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00772,定地意蜂,30,745.5,24.8,20.7,15404.2,0,15404.2,7461.5,7942.7,51.6,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00772,定地意蜂,32,903.8,28.2,10.4,9399.3,0,9399.3,4657.0,4742.3,50.5,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00772,定地意蜂,28,702.0,25.1,17.7,12458.8,0,12458.8,6054.5,6404.3,51.4,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00772,定地意蜂,30,859.2,28.6,21.3,18290.0,0,18290.0,7988.0,10302.0,56.3,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00772,定地意蜂,29,972.0,33.5,12.0,11685.9,0,11685.9,5454.3,6231.6,53.3,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00772,定地意蜂,38,1421.4,37.4,21.8,30927.9,0,30927.9,11307.0,19620.9,63.4,0,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00772,定地意蜂,27,792.3,29.3,28.4,22521.0,0,22521.0,8355.0,14166.0,62.9,0,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00773,定地意蜂,57,1865.7,32.7,15.2,28360.5,0,28360.5,12670.0,15690.5,55.3,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00773,定地意蜂,56,1144.3,20.4,25.2,28788.5,0,28788.5,11900.2,16888.3,58.7,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00773,定地意蜂,62,1514.9,24.4,11.9,18093.5,0,18093.5,8155.8,9937.7,54.9,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00773,定地意蜂,63,2432.5,38.6,25.3,61436.6,0,61436.6,29984.3,31452.3,51.2,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00773,定地意蜂,62,1660.9,26.8,22.9,38101.1,0,38101.1,16274.5,21826.6,57.3,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00773,定地意蜂,62,1465.9,23.6,16.0,23415.2,0,23415.2,9627.1,13788.1,58.9,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00773,定地意蜂,58,2144.1,37.0,11.4,24466.2,0,24466.2,11616.4,12849.8,52.5,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00773,定地意蜂,57,1145.0,20.1,12.0,13792.4,0,13792.4,6668.7,7123.7,51.6,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00773,定地意蜂,65,2243.4,34.5,24.9,55805.5,0,55805.5,21469.6,34335.9,61.5,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00773,定地意蜂,80,2868.3,35.9,16.7,47892.4,0,47892.4,17447.2,30445.2,63.6,0,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00773,定地意蜂,60,2624.8,43.7,17.9,46918.7,0,46918.7,19566.4,27352.3,58.3,0,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00774,定地中蜂,27,234.2,8.7,22.7,5315.5,0,5315.5,2079.0,3236.5,60.9,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00774,定地中蜂,24,195.7,8.2,16.1,3144.5,0,3144.5,795.8,2348.7,74.7,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00774,定地中蜂,26,404.7,15.6,16.8,6818.6,0,6818.6,2139.1,4679.5,68.6,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00774,定地中蜂,26,490.9,18.9,27.4,13473.9,0,13473.9,5187.5,8286.4,61.5,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00774,定地中蜂,26,296.4,11.4,11.4,3375.1,0,3375.1,1014.4,2360.7,69.9,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00774,定地中蜂,27,254.9,9.4,22.0,5608.3,0,5608.3,1613.4,3994.9,71.2,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00774,定地中蜂,24,257.1,10.7,29.5,7593.4,0,7593.4,2509.0,5084.4,67.0,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00774,定地中蜂,26,410.1,15.8,16.9,6932.6,0,6932.6,2038.3,4894.3,70.6,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00774,定地中蜂,31,757.6,24.4,26.3,19941.0,0,19941.0,7293.1,12647.9,63.4,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00774,定地中蜂,23,278.7,12.1,25.3,7043.5,0,7043.5,1920.1,5123.4,72.7,0,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00774,定地中蜂,28,472.9,16.9,11.9,5623.8,0,5623.8,1834.0,3789.8,67.4,0,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00775,定地意蜂,44,1520.6,34.6,21.6,32804.4,0,32804.4,14416.8,18387.6,56.1,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00775,定地意蜂,39,1240.3,31.8,29.8,36934.6,0,36934.6,13111.2,23823.4,64.5,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00775,定地意蜂,40,1180.4,29.5,28.6,33713.2,0,33713.2,14174.5,19538.7,58.0,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00775,定地意蜂,42,1663.2,39.6,24.1,40098.9,0,40098.9,16899.9,23199.0,57.9,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00775,定地意蜂,43,1816.8,42.3,12.6,22869.8,0,22869.8,10746.1,12123.7,53.0,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00775,定地意蜂,42,1659.4,39.5,11.8,19552.8,0,19552.8,9685.5,9867.3,50.5,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00775,定地意蜂,46,1242.2,27.0,16.7,20716.2,0,20716.2,7340.2,13376.0,64.6,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00775,定地意蜂,47,1802.4,38.3,14.8,26594.6,0,26594.6,12395.1,14199.5,53.4,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00775,定地意蜂,46,1637.9,35.6,26.7,43707.5,0,43707.5,18128.9,25578.6,58.5,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00775,定地意蜂,47,1298.6,27.6,24.4,31650.0,0,31650.0,13203.4,18446.6,58.3,0,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00775,定地意蜂,52,1316.9,25.3,13.0,17080.6,0,17080.6,7239.0,9841.6,57.6,0,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00776,定地意蜂,61,1471.1,24.1,13.3,19586.0,0,19586.0,7109.9,12476.1,63.7,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00776,定地意蜂,68,1879.8,27.6,10.1,18997.9,0,18997.9,7770.4,11227.5,59.1,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00776,定地意蜂,66,2450.6,37.1,22.9,56152.2,0,56152.2,23057.8,33094.4,58.9,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00776,定地意蜂,67,2325.7,34.7,28.2,65640.0,0,65640.0,31948.2,33691.8,51.3,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00776,定地意蜂,66,1932.0,29.3,28.5,55022.2,0,55022.2,25211.8,29810.4,54.2,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00776,定地意蜂,67,1940.5,29.0,20.5,39735.3,0,39735.3,16186.3,23549.0,59.3,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00776,定地意蜂,75,3159.3,42.1,24.7,78144.6,0,78144.6,28461.4,49683.2,63.6,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00776,定地意蜂,64,1635.9,25.6,25.2,41212.0,0,41212.0,18598.2,22613.8,54.9,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00776,定地意蜂,58,2269.0,39.1,21.2,48120.1,0,48120.1,17181.6,30938.5,64.3,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00776,定地意蜂,65,1936.9,29.8,11.7,22598.6,0,22598.6,9409.3,13189.3,58.4,0,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00776,定地意蜂,70,1483.2,21.2,24.7,36565.1,0,36565.1,13117.5,23447.6,64.1,0,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00777,小转地,100,3366.2,33.7,23.5,79260.4,7033.9,86294.3,45153.1,41141.2,47.7,1,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00777,小转地,98,3908.1,39.9,15.1,59120.4,5119.2,64239.6,32376.5,31863.1,49.6,1,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00777,小转地,91,3728.0,41.0,16.1,60063.8,9776.0,69839.8,44276.7,25563.1,36.6,1,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00777,小转地,94,2844.0,30.3,28.3,80614.9,11784.4,92399.3,49219.7,43179.6,46.7,1,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00777,小转地,97,4405.6,45.4,19.6,86408.1,9910.5,96318.6,54837.2,41481.4,43.1,1,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00777,小转地,95,3752.1,39.5,24.4,91684.5,13484.5,105169.0,60361.2,44807.8,42.6,1,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00777,小转地,101,5330.3,52.8,13.7,73071.6,10647.9,83719.5,44073.0,39646.5,47.4,1,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00777,小转地,90,3786.0,42.1,16.2,61476.7,8318.2,69794.9,36741.7,33053.2,47.4,1,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00777,小转地,100,4228.9,42.3,18.2,77154.0,12762.0,89916.0,55545.3,34370.7,38.2,1,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00777,小转地,83,4017.4,48.4,12.9,51794.0,8962.8,60756.8,31831.7,28925.1,47.6,1,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00777,小转地,118,5260.5,44.6,27.3,143783.5,16935.0,160718.5,91166.6,69551.9,43.3,1,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00778,定地意蜂,61,2502.9,41.0,11.5,28696.2,0,28696.2,11385.1,17311.1,60.3,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00778,定地意蜂,66,1991.6,30.2,21.0,41880.5,0,41880.5,15773.3,26107.2,62.3,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00778,定地意蜂,71,2133.0,30.0,11.8,25180.5,0,25180.5,8853.5,16327.0,64.8,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00778,定地意蜂,72,2446.2,34.0,19.4,47564.0,0,47564.0,23671.4,23892.6,50.2,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00778,定地意蜂,70,2784.6,39.8,28.7,80017.0,0,80017.0,34047.0,45970.0,57.5,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00778,定地意蜂,70,1525.5,21.8,17.6,26800.8,0,26800.8,10022.4,16778.4,62.6,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00778,定地意蜂,73,3179.5,43.6,17.7,56415.7,0,56415.7,27497.1,28918.6,51.3,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00778,定地意蜂,77,2750.7,35.7,25.1,69132.0,0,69132.0,32333.9,36798.1,53.2,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00778,定地意蜂,76,2316.8,30.5,16.3,37853.4,0,37853.4,18528.7,19324.7,51.1,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00778,定地意蜂,59,1567.7,26.6,17.1,26802.4,0,26802.4,9898.6,16903.8,63.1,0,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00778,定地意蜂,57,1829.0,32.1,18.4,33693.3,0,33693.3,15587.9,18105.4,53.7,0,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00779,定地中蜂,48,727.0,15.1,21.6,15721.5,0,15721.5,6286.0,9435.5,60.0,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00779,定地中蜂,41,944.8,23.0,13.0,12300.5,0,12300.5,3516.8,8783.7,71.4,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00779,定地中蜂,44,719.7,16.4,10.6,7633.3,0,7633.3,2333.3,5300.0,69.4,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00779,定地中蜂,45,788.3,17.5,14.2,11169.0,0,11169.0,3583.4,7585.6,67.9,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00779,定地中蜂,45,1083.1,24.1,23.8,25768.1,0,25768.1,10064.6,15703.5,60.9,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00779,定地中蜂,44,997.3,22.7,17.3,17261.7,0,17261.7,6726.3,10535.4,61.0,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00779,定地中蜂,42,1037.0,24.7,16.2,16828.8,0,16828.8,5582.8,11246.0,66.8,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00779,定地中蜂,47,708.1,15.1,24.2,17106.3,0,17106.3,5185.0,11921.3,69.7,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00779,定地中蜂,49,695.1,14.2,15.8,10984.3,0,10984.3,4161.3,6823.0,62.1,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00779,定地中蜂,44,381.2,8.7,15.6,5928.1,0,5928.1,1763.0,4165.1,70.3,0,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00779,定地中蜂,37,795.7,21.5,10.4,8305.9,0,8305.9,2573.8,5732.1,69.0,0,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00780,定地中蜂,44,768.0,17.5,10.9,8360.0,0,8360.0,2485.9,5874.1,70.3,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00780,定地中蜂,42,522.4,12.4,21.6,11275.3,0,11275.3,4440.0,6835.3,60.6,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00780,定地中蜂,40,549.1,13.7,20.5,11273.4,0,11273.4,3683.1,7590.3,67.3,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00780,定地中蜂,41,988.0,24.1,26.5,26212.4,0,26212.4,6773.6,19438.8,74.2,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00780,定地中蜂,40,600.0,15.0,25.0,14987.8,0,14987.8,4651.6,10336.2,69.0,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00780,定地中蜂,42,366.9,8.7,26.4,9671.7,0,9671.7,3301.8,6369.9,65.9,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00780,定地中蜂,46,510.3,11.1,27.6,14070.4,0,14070.4,3715.4,10355.0,73.6,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00780,定地中蜂,44,805.3,18.3,28.2,22741.2,0,22741.2,8716.4,14024.8,61.7,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00780,定地中蜂,48,865.0,18.0,27.1,23400.5,0,23400.5,8751.6,14648.9,62.6,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00780,定地中蜂,43,424.7,9.9,25.3,10748.4,0,10748.4,4145.7,6602.7,61.4,0,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00780,定地中蜂,40,495.5,12.4,25.0,12387.7,0,12387.7,4395.2,7992.5,64.5,0,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00781,定地中蜂,18,165.1,9.2,14.8,2447.8,0,2447.8,692.9,1754.9,71.7,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00781,定地中蜂,18,262.9,14.6,22.8,5990.6,0,5990.6,2192.6,3798.0,63.4,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00781,定地中蜂,20,226.9,11.3,19.3,4385.2,0,4385.2,1281.8,3103.4,70.8,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00781,定地中蜂,20,260.1,13.0,12.8,3338.2,0,3338.2,1306.5,2031.7,60.9,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00781,定地中蜂,20,414.0,20.7,15.4,6361.1,0,6361.1,1915.8,4445.3,69.9,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00781,定地中蜂,20,408.8,20.4,27.3,11173.3,0,11173.3,2975.9,8197.4,73.4,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00781,定地中蜂,19,265.1,14.0,21.2,5632.1,0,5632.1,1473.2,4158.9,73.8,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00781,定地中蜂,20,161.1,8.1,29.6,4768.9,0,4768.9,1412.1,3356.8,70.4,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00781,定地中蜂,17,262.8,15.5,19.9,5221.3,0,5221.3,1640.4,3580.9,68.6,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00781,定地中蜂,16,338.3,21.1,29.4,9958.9,0,9958.9,3193.3,6765.6,67.9,0,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00781,定地中蜂,21,409.4,19.5,22.5,9193.1,0,9193.1,3474.9,5718.2,62.2,0,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00782,定地意蜂,72,1849.5,25.7,19.0,35232.0,0,35232.0,17198.2,18033.8,51.2,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00782,定地意蜂,72,1709.0,23.7,22.0,37548.9,0,37548.9,17257.7,20291.2,54.0,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00782,定地意蜂,74,3227.9,43.6,28.1,90542.9,0,90542.9,34437.7,56105.2,62.0,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00782,定地意蜂,77,2670.8,34.7,22.3,59516.7,0,59516.7,26410.1,33106.6,55.6,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00782,定地意蜂,80,2209.6,27.6,26.8,59212.8,0,59212.8,27786.6,31426.2,53.1,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00782,定地意蜂,82,1856.7,22.6,15.8,29415.9,0,29415.9,11936.5,17479.4,59.4,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00782,定地意蜂,77,2610.1,33.9,28.2,73643.0,0,73643.0,31807.5,41835.5,56.8,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00782,定地意蜂,74,2965.6,40.1,18.5,54787.4,0,54787.4,21606.8,33180.6,60.6,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00782,定地意蜂,74,1898.7,25.7,21.1,40155.6,0,40155.6,18077.1,22078.5,55.0,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00782,定地意蜂,95,2549.9,26.8,26.5,67587.0,0,67587.0,27445.7,40141.3,59.4,0,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00782,定地意蜂,99,2855.4,28.8,16.9,48385.5,0,48385.5,22280.3,26105.2,54.0,0,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00783,定地中蜂,25,227.9,9.1,22.7,5165.4,0,5165.4,1847.0,3318.4,64.2,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00783,定地中蜂,26,471.3,18.1,19.4,9132.1,0,9132.1,2462.5,6669.6,73.0,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00783,定地中蜂,27,642.8,23.8,11.7,7506.1,0,7506.1,2607.1,4899.0,65.3,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00783,定地中蜂,27,578.5,21.4,14.5,8407.6,0,8407.6,2305.1,6102.5,72.6,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00783,定地中蜂,27,658.5,24.4,14.3,9424.6,0,9424.6,3621.5,5803.1,61.6,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00783,定地中蜂,27,506.0,18.7,22.4,11329.2,0,11329.2,4155.4,7173.8,63.3,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00783,定地中蜂,27,662.1,24.5,26.4,17508.3,0,17508.3,5561.1,11947.2,68.2,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00783,定地中蜂,28,547.6,19.6,17.7,9674.8,0,9674.8,3265.2,6409.6,66.3,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00783,定地中蜂,27,668.2,24.7,20.0,13357.5,0,13357.5,4407.7,8949.8,67.0,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00783,定地中蜂,33,642.2,19.5,19.6,12617.3,0,12617.3,4991.3,7626.0,60.4,0,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00783,定地中蜂,25,446.9,17.9,12.2,5431.8,0,5431.8,1874.2,3557.6,65.5,0,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00784,定地中蜂,39,844.7,21.7,16.3,13786.6,0,13786.6,5412.5,8374.1,60.7,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00784,定地中蜂,34,435.7,12.8,15.6,6791.1,0,6791.1,2117.9,4673.2,68.8,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00784,定地中蜂,37,317.9,8.6,12.0,3823.1,0,3823.1,1175.3,2647.8,69.3,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00784,定地中蜂,37,410.9,11.1,22.3,9162.4,0,9162.4,3143.6,6018.8,65.7,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00784,定地中蜂,37,598.2,16.2,25.4,15216.4,0,15216.4,4842.5,10373.9,68.2,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00784,定地中蜂,40,793.8,19.8,26.7,21159.9,0,21159.9,6048.2,15111.7,71.4,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00784,定地中蜂,35,762.3,21.8,17.6,13405.5,0,13405.5,3769.6,9635.9,71.9,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00784,定地中蜂,38,346.1,9.1,18.3,6320.1,0,6320.1,2069.8,4250.3,67.3,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00784,定地中蜂,35,530.1,15.1,20.0,10603.3,0,10603.3,2764.2,7839.1,73.9,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00784,定地中蜂,32,281.1,8.8,18.6,5231.4,0,5231.4,1744.4,3487.0,66.7,0,farm_micro_simulation
farm_year,2025,新疆,43.7928,87.617,西北,,FARM00784,定地中蜂,41,438.1,10.7,19.2,8399.8,0,8399.8,3348.8,5051.0,60.1,0,farm_micro_simulation
farm_year,2015,新疆,43.7928,87.617,西北,,FARM00785,定地中蜂,18,365.7,20.3,19.4,7085.0,0,7085.0,2798.9,4286.1,60.5,0,farm_micro_simulation
farm_year,2016,新疆,43.7928,87.617,西北,,FARM00785,定地中蜂,20,370.3,18.5,28.9,10716.0,0,10716.0,3018.8,7697.2,71.8,0,farm_micro_simulation
farm_year,2017,新疆,43.7928,87.617,西北,,FARM00785,定地中蜂,19,341.6,18.0,25.4,8669.5,0,8669.5,3059.1,5610.4,64.7,0,farm_micro_simulation
farm_year,2018,新疆,43.7928,87.617,西北,,FARM00785,定地中蜂,20,458.7,22.9,17.6,8090.2,0,8090.2,2491.7,5598.5,69.2,0,farm_micro_simulation
farm_year,2019,新疆,43.7928,87.617,西北,,FARM00785,定地中蜂,20,196.6,9.8,10.8,2131.8,0,2131.8,670.9,1460.9,68.5,0,farm_micro_simulation
farm_year,2020,新疆,43.7928,87.617,西北,,FARM00785,定地中蜂,21,308.4,14.7,28.3,8718.5,0,8718.5,2897.1,5821.4,66.8,0,farm_micro_simulation
farm_year,2021,新疆,43.7928,87.617,西北,,FARM00785,定地中蜂,22,194.7,8.9,15.2,2960.8,0,2960.8,906.5,2054.3,69.4,0,farm_micro_simulation
farm_year,2022,新疆,43.7928,87.617,西北,,FARM00785,定地中蜂,22,366.4,16.7,18.0,6595.8,0,6595.8,2502.4,4093.4,62.1,0,farm_micro_simulation
farm_year,2023,新疆,43.7928,87.617,西北,,FARM00785,定地中蜂,19,210.9,11.1,13.0,2748.1,0,2748.1,739.0,2009.1,73.1,0,farm_micro_simulation
farm_year,2024,新疆,43.7928,87.617,西北,,FARM00785,定地中蜂,23,204.4,8.9,25.4,5188.7,0,5188.7,2018.5,3170.2,61.1,0,farm_micro_simulation
