granularity,year,province,province_lat,province_lng,region,county,farm_id,beekeeping_mode,bee_colonies_10k,colonies_share_pct,honey_production_tonnes,yield_kg_per_colony,beekeeper_households,migratory_ratio,colonies_per_household,income_total_est,cost_total_est,honey_price_yuan_per_tonne,sugar_price_yuan_per_tonne,rapeseed_area_1000ha,pesticide_use_10000tonnes,temp_anomaly_c,precip_change_pct,extreme_heat_days,flowering_advance_days,western_bee_pct,chinese_bee_pct,price_royal_jelly_yuan_per_kg,price_pollen_yuan_per_kg,purchase_price_yuan_per_tonne,retail_rape_yuan_per_jin,avg_retail_yuan_per_jin,data_source
province_year,2010,四川,30.5728,104.0668,西南,,,,1590900.02,17.88,73155.2,50.6,723136372,0.408,22.0,93530.1,32811.1,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,贵州,26.6477,106.6302,西南,,,,561149.57,6.31,25803.6,33.1,255067984,0.199,22.0,87249.0,34229.3,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,云南,25.0389,102.7183,西南,,,,864568.64,9.72,39755.9,33.2,392985746,0.183,22.0,90665.7,38393.9,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,西藏,29.65,91.1,西南,,,,3514.51,0.04,161.6,46.5,1597503,0.241,22.0,93510.3,38789.6,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,陕西,34.3416,108.9398,西北,,,,257730.49,2.9,11851.4,50.6,117150222,0.25,22.0,100067.1,48943.5,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,甘肃,36.0613,103.834,西北,,,,238986.45,2.69,10989.4,33.6,108630206,0.237,22.0,73307.8,39941.0,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,青海,36.6173,101.7782,西北,,,,4686.01,0.05,215.5,52.4,2130004,0.317,22.0,93161.6,32276.5,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,宁夏,38.472,106.2589,西北,,,,5857.51,0.07,269.3,42.6,2662505,0.29,22.0,96610.7,40474.5,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,新疆,43.7928,87.617,西北,,,,73804.64,0.83,3393.8,40.5,33547563,0.32,22.0,95524.2,35165.7,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2011,北京,39.9042,116.4074,华北,,,,9458.62,0.11,471.2,53.7,4203830,0.236,22.5,108157.0,34923.8,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,天津,39.1252,117.1908,华北,,,,5911.64,0.07,294.5,48.9,2627394,0.334,22.5,72490.4,41363.9,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,河北,38.0455,114.502,华北,,,,148973.26,1.66,7422.0,47.6,66210337,0.2,22.5,63680.0,42442.6,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,山西,37.8706,112.5489,华北,,,,130056.02,1.45,6479.5,45.9,57802675,0.341,22.5,80470.4,32397.6,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,内蒙古,40.8422,111.7498,华北,,,,55569.39,0.62,2768.5,56.2,24697506,0.319,22.5,94827.9,48577.3,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,辽宁,41.8057,123.4315,东北,,,,120597.4,1.35,6008.3,44.4,53598844,0.238,22.5,104213.6,46556.7,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,吉林,43.8961,125.3265,东北,,,,101680.16,1.14,5065.8,59.6,45191182,0.299,22.5,84317.0,31911.3,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,黑龙江,45.8038,126.535,东北,,,,65028.01,0.73,3239.7,43.5,28901337,0.233,22.5,104485.1,43434.7,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,上海,31.2304,121.4737,华东,,,,7093.96,0.08,353.4,53.2,3152873,0.273,22.5,66704.0,37907.8,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,江苏,32.0603,118.7969,华东,,,,157249.55,1.76,7834.3,46.8,69888689,0.3,22.5,82814.9,48630.7,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,浙江,30.2741,120.1551,华东,,,,1494461.91,16.69,74455.3,70.7,664205292,0.31,22.5,108148.7,44450.9,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,安徽,31.8206,117.2272,华东,,,,269570.66,3.01,13430.2,42.6,119809182,0.369,22.5,73529.2,34843.8,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,福建,26.0745,119.2965,华东,,,,296764.19,3.31,14785.0,48.7,131895196,0.225,22.5,73457.5,40631.2,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,江西,28.6829,115.858,华东,,,,250653.42,2.8,12487.8,77.9,111401520,0.208,22.5,111777.0,33234.8,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,山东,36.6516,117.1201,华东,,,,204542.65,2.28,10190.5,50.2,90907844,0.27,22.5,112490.9,43548.0,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,河南,34.7466,113.6254,华中,,,,733043.02,8.19,36520.8,68.4,325796899,0.363,22.5,94082.0,52598.0,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,湖北,30.5928,114.3055,华中,,,,287305.57,3.21,14313.8,46.1,127691365,0.295,22.5,102060.7,39109.8,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,湖南,28.2282,112.9388,华中,,,,445737.45,4.98,22207.0,53.3,198105534,0.288,22.5,101172.4,47386.0,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,广东,23.1291,113.2644,华南,,,,231736.18,2.59,11545.3,47.3,102993858,0.153,22.5,89401.9,49046.4,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,广西,22.817,108.3665,华南,,,,195084.03,2.18,9719.2,60.9,86704013,0.31,22.5,85153.3,46542.3,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,海南,20.044,110.3508,华南,,,,14187.93,0.16,706.9,51.8,6305746,0.315,22.5,64193.8,48255.2,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,重庆,29.4316,106.9123,西南,,,,390168.06,4.36,19438.5,49.2,173408027,0.239,22.5,63186.7,36028.8,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,四川,30.5728,104.0668,西南,,,,1605600.69,17.93,79992.3,43.0,713600306,0.43,22.5,87803.0,52769.4,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,贵州,26.6477,106.6302,西南,,,,566334.85,6.33,28215.3,38.4,251704379,0.179,22.5,100221.8,35851.4,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,云南,25.0389,102.7183,西南,,,,872557.66,9.75,43471.5,33.8,387803406,0.246,22.5,106094.7,38836.8,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,西藏,29.65,91.1,西南,,,,3546.98,0.04,176.7,44.2,1576436,0.249,22.5,107331.2,47558.1,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,陕西,34.3416,108.9398,西北,,,,260112.04,2.91,12959.0,55.7,115605351,0.252,22.5,111728.4,42319.5,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,甘肃,36.0613,103.834,西北,,,,241194.8,2.69,12016.5,37.3,107197689,0.332,22.5,88006.2,48784.3,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,青海,36.6173,101.7782,西北,,,,4729.31,0.05,235.6,53.2,2101915,0.207,22.5,92348.1,49233.6,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,宁夏,38.472,106.2589,西北,,,,5911.64,0.07,294.5,50.5,2627394,0.243,22.5,65079.6,45811.5,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2011,新疆,43.7928,87.617,西北,,,,74486.63,0.83,3711.0,46.9,33105168,0.284,22.5,83143.3,46423.0,0,0,0,168.5,0.9,5.5,16.0,4.0,0,0,170.0,35.0,13000.0,20.0,22.0,province_panel_simulation
province_year,2012,北京,39.9042,116.4074,华北,,,,9521.4,0.11,489.7,49.1,4139741,0.201,23.0,113648.1,42238.4,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,天津,39.1252,117.1908,华北,,,,5950.88,0.07,306.0,59.1,2587338,0.235,23.0,119785.5,55812.2,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,河北,38.0455,114.502,华北,,,,149962.12,1.67,7712.4,44.8,65200921,0.289,23.0,85372.8,52465.0,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,山西,37.8706,112.5489,华北,,,,130919.31,1.46,6733.1,54.2,56921439,0.335,23.0,73067.1,48052.7,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,内蒙古,40.8422,111.7498,华北,,,,55938.25,0.62,2876.8,55.7,24320978,0.2,23.0,68851.6,51950.2,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,辽宁,41.8057,123.4315,东北,,,,121397.91,1.35,6243.4,49.3,52781698,0.251,23.0,96752.3,47996.2,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,吉林,43.8961,125.3265,东北,,,,102355.1,1.14,5264.0,81.0,44502216,0.334,23.0,85858.3,51598.3,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,黑龙江,45.8038,126.535,东北,,,,65459.66,0.73,3366.5,52.5,28460719,0.272,23.0,87310.3,49010.0,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,上海,31.2304,121.4737,华东,,,,7141.05,0.08,367.3,47.5,3104805,0.212,23.0,106150.7,45578.2,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,江苏,32.0603,118.7969,华东,,,,158293.35,1.76,8140.9,49.7,68823194,0.375,23.0,79707.1,40134.6,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,浙江,30.2741,120.1551,华东,,,,1504381.9,16.74,77368.9,72.6,654079086,0.438,23.0,81035.2,55095.7,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,安徽,31.8206,117.2272,华东,,,,271360.03,3.02,13955.8,51.3,117982619,0.31,23.0,112687.7,44506.6,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,福建,26.0745,119.2965,华东,,,,298734.06,3.32,15363.6,57.5,129884375,0.203,23.0,69998.7,49748.0,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,江西,28.6829,115.858,华东,,,,252317.22,2.81,12976.4,87.0,109703137,0.242,23.0,84486.3,35680.6,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,山东,36.6516,117.1201,华东,,,,205900.37,2.29,10589.3,52.1,89521900,0.326,23.0,112606.0,50429.2,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,河南,34.7466,113.6254,华中,,,,737908.84,8.21,37949.9,89.9,320829931,0.386,23.0,109388.3,45799.6,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,湖北,30.5928,114.3055,华中,,,,289212.66,3.22,14873.9,45.6,125744634,0.322,23.0,72849.3,52220.5,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,湖南,28.2282,112.9388,华中,,,,448696.18,4.99,23076.0,44.1,195085297,0.276,23.0,85685.2,52523.5,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,广东,23.1291,113.2644,华南,,,,233274.41,2.6,11997.1,52.2,101423655,0.224,23.0,69910.8,41251.8,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,广西,22.817,108.3665,华南,,,,196378.97,2.19,10099.6,92.5,85382159,0.301,23.0,94433.8,51737.0,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,海南,20.044,110.3508,华南,,,,14282.11,0.16,734.5,56.4,6209611,0.206,23.0,119358.8,48845.3,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,重庆,29.4316,106.9123,西南,,,,392757.93,4.37,20199.2,50.6,170764318,0.295,23.0,84323.9,54217.5,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,四川,30.5728,104.0668,西南,,,,1616258.4,17.98,83122.6,55.7,702721043,0.386,23.0,75253.5,56230.8,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,贵州,26.6477,106.6302,西南,,,,570094.09,6.34,29319.4,36.8,247866995,0.262,23.0,68192.0,37030.9,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,云南,25.0389,102.7183,西南,,,,878349.56,9.77,45172.6,29.6,381891111,0.167,23.0,83104.5,50372.8,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,西藏,29.65,91.1,西南,,,,3570.53,0.04,183.6,49.0,1552402,0.333,23.0,115036.9,53487.3,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,陕西,34.3416,108.9398,西北,,,,261838.62,2.91,13466.1,47.6,113842878,0.288,23.0,95837.0,37053.9,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,甘肃,36.0613,103.834,西北,,,,242795.81,2.7,12486.7,33.5,105563396,0.273,23.0,93143.6,38044.9,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,青海,36.6173,101.7782,西北,,,,4760.7,0.05,244.8,58.2,2069870,0.218,23.0,101857.3,50630.4,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,宁夏,38.472,106.2589,西北,,,,5950.88,0.07,306.0,53.0,2587338,0.318,23.0,96549.9,53015.4,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2012,新疆,43.7928,87.617,西北,,,,74981.06,0.83,3856.2,44.1,32600460,0.202,23.0,100893.1,47350.4,0,0,0,171.8,0.9,5.5,16.0,4.0,0,0,180.0,38.0,13500.0,22.0,25.0,province_panel_simulation
province_year,2013,北京,39.9042,116.4074,华北,,,,9583.82,0.11,11.8,1.3,4078222,0.307,23.5,91385.4,50480.2,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,天津,39.1252,117.1908,华北,,,,5989.89,0.07,7.4,1.2,2548888,0.286,23.5,84059.8,57976.9,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,河北,38.0455,114.502,华北,,,,150945.2,1.67,186.3,1.2,64231998,0.313,23.5,106877.7,42419.4,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,山西,37.8706,112.5489,华北,,,,131777.55,1.46,162.6,1.0,56075554,0.204,23.5,92714.0,46828.3,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,内蒙古,40.8422,111.7498,华北,,,,56304.95,0.62,69.5,1.1,23959555,0.283,23.5,85382.3,52353.4,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,辽宁,41.8057,123.4315,东北,,,,122193.73,1.35,150.8,1.3,51997332,0.32,23.5,123638.6,38486.1,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,吉林,43.8961,125.3265,东北,,,,103026.09,1.14,127.1,1.6,43840888,0.277,23.5,85759.4,46408.8,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,黑龙江,45.8038,126.535,东北,,,,65888.78,0.73,81.3,1.1,28037777,0.231,23.5,72928.0,42249.0,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,上海,31.2304,121.4737,华东,,,,7187.87,0.08,8.9,1.2,3058666,0.284,23.5,81670.2,55821.3,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,江苏,32.0603,118.7969,华东,,,,159331.04,1.77,196.6,1.1,67800443,0.34,23.5,100684.1,42780.1,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,浙江,30.2741,120.1551,华东,,,,1514243.89,16.79,1868.6,2.0,644359100,0.365,23.5,97049.9,47170.7,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,安徽,31.8206,117.2272,华东,,,,273138.93,3.03,337.1,1.1,116229331,0.295,23.5,121898.8,47328.5,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,福建,26.0745,119.2965,华东,,,,300692.42,3.33,371.1,1.4,127954220,0.173,23.5,87709.1,36592.8,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,江西,28.6829,115.858,华东,,,,253971.28,2.82,313.4,1.7,108072887,0.323,23.5,105103.9,46505.8,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,山东,36.6516,117.1201,华东,,,,207250.15,2.3,255.8,1.2,88191554,0.318,23.5,92213.2,56226.0,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,河南,34.7466,113.6254,华中,,,,742746.21,8.23,916.6,1.9,316062216,0.404,23.5,88461.9,44853.7,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,湖北,30.5928,114.3055,华中,,,,291108.6,3.23,359.2,1.2,123875997,0.32,23.5,99272.0,37135.3,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,湖南,28.2282,112.9388,华中,,,,451637.61,5.01,557.3,1.2,192186219,0.307,23.5,83485.5,58742.5,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,广东,23.1291,113.2644,华南,,,,234803.64,2.6,289.8,1.3,99916442,0.161,23.5,123621.8,44696.1,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,广西,22.817,108.3665,华南,,,,197666.33,2.19,243.9,2.0,84113331,0.244,23.5,121536.1,53217.2,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,海南,20.044,110.3508,华南,,,,14375.73,0.16,17.7,1.1,6117333,0.269,23.5,96204.5,36469.2,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,重庆,29.4316,106.9123,西南,,,,395332.66,4.38,487.9,1.1,168226663,0.243,23.5,94684.5,46184.9,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,四川,30.5728,104.0668,西南,,,,1626853.8,18.04,2007.6,1.2,692278210,0.367,23.5,86270.2,49868.4,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,贵州,26.6477,106.6302,西南,,,,573831.35,6.36,708.1,0.7,244183551,0.272,23.5,110013.5,42461.9,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,云南,25.0389,102.7183,西南,,,,884107.59,9.8,1091.0,0.8,376215993,0.251,23.5,98066.7,52126.3,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,西藏,29.65,91.1,西南,,,,3593.93,0.04,4.4,1.1,1529333,0.314,23.5,88601.6,51301.8,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,陕西,34.3416,108.9398,西北,,,,263555.11,2.92,325.2,1.4,112151109,0.281,23.5,113328.7,52517.7,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,甘肃,36.0613,103.834,西北,,,,244387.46,2.71,301.6,1.0,103994664,0.199,23.5,94733.3,58222.9,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,青海,36.6173,101.7782,西北,,,,4791.91,0.05,5.9,1.3,2039111,0.308,23.5,100681.1,52425.0,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,宁夏,38.472,106.2589,西北,,,,5989.89,0.07,7.4,1.2,2548888,0.22,23.5,103647.3,50025.8,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2013,新疆,43.7928,87.617,西北,,,,75472.6,0.84,93.1,1.3,32115999,0.216,23.5,106631.6,36145.1,0,0,0,173.4,0.9,5.5,16.0,4.0,0,0,190.0,40.0,14000.0,23.0,26.0,province_panel_simulation
province_year,2014,北京,39.9042,116.4074,华北,,,,9670.1,0.11,505.9,59.3,4029208,0.21,24.0,73981.7,44616.8,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,天津,39.1252,117.1908,华北,,,,6043.81,0.07,316.2,46.8,2518255,0.295,24.0,98407.6,55964.3,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,河北,38.0455,114.502,华北,,,,152304.09,1.68,7968.2,58.9,63460037,0.322,24.0,118716.2,38432.1,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,山西,37.8706,112.5489,华北,,,,132963.89,1.47,6956.4,46.6,55401620,0.225,24.0,93083.1,53190.8,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
province_year,2014,内蒙古,40.8422,111.7498,华北,,,,56811.84,0.63,2972.3,52.7,23671601,0.24,24.0,83606.6,59338.3,0,0,0,175.0,0.9,5.5,16.0,4.0,0,0,200.0,42.0,14500.0,24.0,27.0,province_panel_simulation
